213-8A-332-F-H,"Bana için mutluluk resimde çizdiğim gibi huzurlu olmak, özgür olmak, doğa ile başbaşa kalmaktır mutluluk","Happiness for me is to be at peace, to be free, to be alone with nature as I draw in the picture.",Female,
207-6A-4-F-S,"Benim için mutsuzluk ölmüş hayvanlar, solmuş çiçekler, orman yangınları ve para olmaması","Unhappiness for me is dead animals, wilted flowers, forest fires and no money.",Female,
103-4L-990-F-H,Doğada mutlu neşeli olmak şırıl şırıl akan suyun sesini dinlemek,"Being happy in nature, listening to the sound of the rushing water",Female,
107-2D-268-F-S,Çöp dünyası,Garbage world,Female,
230-6B-443-F-H,Mutluluk bana şunu ifade eder,Happiness means to me,Female,
216-8C-889-F-H,İnsanların mutlu olması,Make people happy,Female,
250-6C-807-F-S,Hava kirliliği beni mutsuz eder,Air pollution makes me unhappy,Female,
206-6A-872-F-H,Mutluluk bana göre sevinç eğlencedir. Ailemle her geçirdiğim gün benim için mutluluk demektir. Benim için,"For me, happiness is joy and fun. Every day I spend with my family is happiness. For me,",Female,
103-4Q-208-F-S,Benim için üzüntü kalbimin kırılması,Sadness for me breaking my heart,Female,
280-5A-2281-F-H,Doğa ve hayvanlar beni mutlu ediyor,Nature and animals make me happy,Female,
103-2O-209-F-S,Dün ailemle bu çiçeği büyütürken birden yağmur yağdı diye çiçek eğildi,"While I was growing this flower with my family yesterday, the flower bowed because it suddenly rained.",Female,
250-8F-706-F-H,Mutluluk benim için tatlı yemeyi ifade eder,Happiness means eating sweets for me,Female,
205-6E-669-F-S,Ben yaz mevsimini hiç sevmiyorum çok fazla terliyorum yaz mevsimi beni mutsuz ediyor,"Do not like summer at all, I sweat a lot, summer makes me unhappy",Female,
104-4C-12-F-S,Benim arkadaşlarım yok,I do not have friends,Female,
105-4C-1213-F-H,Çok güzel bir yağmur yağıyordu ve ben sevinçle havalara uçuyordum,It was raining beautifully and I was flying into the air with joy,Female,
280-6E-433-F-H,Sessizlik ve huzur,Silence and peace,Female,
250-6G-253-F-H,Beni hep çok mutlu eden şey dağlar çimenler ağaçlar bulutlar güneşler çiçekler yani kısaca ormanlık alan ormanlık alanda ben hep kendimi mutlu huzurlu yapıyor eminim diğer insanlar da benim gibi ormanlık alanı seviyorlardır,"The thing that always makes me happy is the mountains, grass, trees, clouds, suns, flowers, in short, in the forested area, I always feel happy and peaceful, I am sure other people like the woodland like me.",Female,
214-7I-244-F-H,Ailemle vakit geçirmeyi çok seviyorum özelliklede pazar gününü ailemizden bir parça bile eksik olmasını istemiyorum doğayı da çok seviyorum sınavdan iyi alıp eve mutlu bir şekilde gitmeyi de seviyorum mesleğim olarak ise çocuklarla oynamayı seviyorum yani anasınıfı öğretmeni olmayı ve müzik öğretmeni olmayı severim beni bunlar çok mutlu ediyor. ,"I love spending time with my family, especially on Sunday, I do not want to miss a piece of our family, I also love nature, I also love to get good from the exam and go home happily. As my profession, I love playing with children, so I like to be a kindergarten teacher and a music teacher. These make me very happy.",Female,
214-6H-1055-F-S,Hayat insanı üzer,Life makes people sad,Female,
280-6L-897-F-H,Mutlu bir hayat için mutlu olmak gerekir,To have a happy life you must be happy,Female,
250-7G-160-F-S,Üzen şey sevdiklerinin aklında başkası olması,The sad thing is that your loved ones have someone else in mind,Female,
206-5B-776-F-H,Ülkemizi izlemek çok güzel bir duygu,It is a great feeling to watch our country.,Female,
205-7B-130-F-H,Mutlu olmak için gereken tek şey sevdiklerinizle birlikte olmak demektir mutluluk,All it takes to be happy is being with your loved ones means happiness,Female,
110-3I-1079-F-H,Doğa çok mutlu ediyor,Nature makes so happy,Female,
206-6Z-225-F-S,Ailemden birisini kaybedince üzülürüm ya da dizilerin filmlerin duygusal anlarında üzülürüm eşyalarımı kaybedince de üzülürüm,I get sad when I lose a member of my family or I get sad during sentimental moments in movies and series when I lose my belongings.,Female,
106-4F-901-F-S,Ben bu resimde ölümden korktuğumu anlattım,I told in this picture that I am afraid of death ,Female,
214-5A-977-F-S,Üzüntü benim için dışlanmaktır,Sadness is for me to be excluded,Female,
205-5A-25-F-H,Kalbimi açarlarsa içinde ailem vardır,"If they open my heart, I have my family in it",Female,
204-7A-863-F-H,Benim için mutluluk çiçektir,Happiness for me is the flower,Female,
108-3M-651-F-S,Arkadaşlarım kalbimi kırdı,My friends broke my heart,Female,
280-5M-1364-F-S,Bu resim beni çok üzdü,This picture made me so sad,Female,
108-3A-6-F-H,Ailemle vakit geçirmek,Spending time with my family,Female,
280-5B-1528-F-S,Karnede takdir almadığımda üzülüyorum,I feel sad when I don't receive a certificate of appreciation on my school report card.,Female,
214-7X-510-F-S,"Arkadaşlarını dışlamak onun sevincini değil, kalbini kırar","Ostracizing her friends breaks her heart, not her joy",Female,
108-3H-1899-F-S,Üzüldüğümüzde çok üzülüyoruz ve çok üzüyorlar ve kırarlar ,We get very upset when we are upset and they hurt a lot and they break,Female,
205-6D-493-F-H,Beni en çok mutlu eden şey hem ailemle olmak hemde arkadaşlarımla beraber olmak beni çok mutlu ediyor,The thing that makes me happy the most is being with my family and being with my friends.,Female,
103-4C-1929-F-H,Gökkuşağı çıkmış kız buna çok seviniyor,"Rainbow is out, girl is very happy about it",Female,
206-6E-796-F-H,Bir ormanda yalnız kalıp ağacın yanına oturup yağmur yağdığında çok mutlu oluyorum,I am so happy when I am alone in a forest and sitting by a tree and It is raining,Female,
107-2F-977-F-S,Bir arkadaş diğer arkadaşa küsmüş ve diğer arkadaş ağlamaya başlamış diğer arkadaş evine dönerken diğer arkadaş ona keşke böyle kötülük yapmasaydım demiş,"One friend got mad at to another friend and the other friend started to cry, while the other friend was returning home, the other friend said to him that he wished he had not done such evil.",Female,
205-8Q-1910-F-S,En büyük üzüntüm yalnızlık,My biggest sadness is loneliness,Female,
230-7E-1610-F-H,Beni en mutlu eden şey,What makes me happiest,Female,
280-6F-1355-F-H,Evimdeyken kendimi çok mutlu hissediyorum,I feel very happy when I am at my home,Female,
107-2D-334-F-S,Üzgün ve sessiz,Sad and quiet,Female,
214-5D-553-F-S,Bir damla su binbir hayat ,A drop of water a thousand lives,Female,
214-5G-2003-F-S,Keşke hiçbir insan ölmeseydi,I wish nobody died,Female,
105-4B-373-F-H,Mutlu yüzleri gördüğümde seviniyorum,I am happy to see happy faces,Female,
110-3Z-1429-F-S,Benim için üzüntü küs olmak,Sad for me is getting mad at,Female,
250-6J-132-F-H,Mutluluğun her yerde olması lazım mutluluk olan her yerde neşe vardır,Happiness should be everywhere where there is happiness there is joy,Female,
103-2N-1927-F-S,Ağacın dalı kırıldı,The branch of the tree is broken,Female,
212-7B-152-F-H,Benim mutluluğum hava balonuna binebilmek,My happiness is to be able to ride an air balloon,Female,
250-5D-1876-F-H,Mutluluk bir arada olup eğlenceli günler geçirmek,Happiness is being together and having fun days,Female,
205-7A-50-F-S,Benim için en büyük üzüntü her geçen gün artan ve bitmek bilmeyen kadın cinayetleridir,The biggest sadness for me is the ever-increasing and endless femicide.,Female,
205-6B-731-F-S,Şehrimden ayrılmak,Leaving my city,Female,
104-2C-1287-F-H,Mutluluk benim için çok önemli her insanda bir mutluluk vardır,"Happiness is very important to me, there is happiness in every person",Female,
199-4A-1536-F-H,Ailemle lunaparka gittiğimde çok mutlu oluyorum,I am very happy when I go to the amusement park with my family.,Female,
108-4H-1491-F-H,Resim güzeldir,The picture is beautiful,Female,
120-4B-861-F-H,Merhaba ben karpuzu çok severim arkadaşlarımla çok mutluyum,"Hello, I love watermelon very much, I am very happy with my friends",Female,
250-6E-1526-F-H,Ailemle güzel bir iftar yemek ve güzel bir ramazan geçirmek çok güzel bir şeydir,It is very nice to have a good iftar with my family and spend a good Ramadan.,Female,
206-6A-396-F-S,Arkadaşlarımın okuldan ayrıldığı zaman benim için üzgünlüktür,It is sad for me when my friends leave school,Female,
102-2G-996-F-S,Bütün dünya benimle küs ve ben çok üzüldüm,The whole world got mad at me and I am very sad,Female,
106-3E-201-F-H,Parkta aç bir hayvana yemek vermek,Giving food to a hungry animal in the park,Female,
280-5F-646-F-S,Resmimde yalnız kalmayı yaptım,I made being lonely in my picture,Female,
214-7G-1245-F-H,Benim için mutluluk ailemle tatilde güneşin batışını izlemek,Happiness for me is watching the sun set on vacation with my family,Female,
210-5C-818-F-S,Üzüntü hep yalnızlaştırır,Sadness always makes you lonely,Female,
210-5C-811-F-S,Hayattaki en büyük üzüntü yalnız kalmaktır,The biggest sadness in life is to be alone,Female,
112-3D-597-F-H,Dünya ne güzel dünya ne sevmek ne güzel çiçekler nasıl ki güzel ne dünyaya sevmek,"What a beautiful world, what a beautiful world, what a love, what a beautiful flowers, how beautiful, what a love for the world",Female,
280-8G-607-F-S,Hiçbir zaman üzülmeyin üzüntü insanı asla mutlu etmez,"Never be sad, sadness never makes a person happy",Female,
215-8Z-1245-F-S,Benim için üzüntü sevdiğimin yanımda olmamasıdır,The sadness for me is that the one I love is not with me,Female,
101-2Z-1022-F-S,Çocuklar parkta oynuyormuş sonra top ağaca değmiş ve bebeklerin üzerine devrilmiş,"The children were playing in the playground, then the ball hit the tree and fell on the babies.",Female,
101-2B-773-F-S,Ailem üzülürse ben de üzülürüm,"If my family gets upset, I get upset too.",Female,
203-6K-1575-F-S,Benim mutsuz olduğum an insanların bilgisayara bağımlı olması,What makes me unhappy is that people are addicted to computers,Female,
105-1B-202-F-S,Ağaçların kesilmesi,Cutting of trees,Female,
211-6E-2-F-H,Kalp benim için mutluluktur kalp beni her zaman mutlu eder ve sevindirir bu yüzden kalbi çok seviyorum,The heart is happiness for me the heart always makes me happy and happy that is why I love the heart so much,Female,
230-5G-394-F-H,Beni mutlu eden şey ormanda pasta yemek,Eating cake in the forest is what makes me happy,Female,
205-5E-1234-F-H,Ağaç ve ev bana mutluluk getiriyor,The tree and the house bring me happiness,Female,
107-2E-398-F-S,Çok üzüntülüydüm,I was so sad,Female,
205-5B-185-F-S,Abim hasta olduğu için çok üzülmüştüm çünkü abim kötü bir hastalığa yakalanmıştı,I was very upset because my brother was sick because my brother had a bad illness,Female,
280-5B-2125-F-H,Arkadaşım kardeşine hediye veriyor,My friend is giving a gift to his brother,Female,
107-3F-1006-F-H,Ben bu resmimi çizerken mutlu hissettim benim için mutluluk sevinmek demektir,I felt happy while drawing this picture of me. Happiness for me means being happy,Female,
102-1A-838-F-S,Köpeğim kayboldu üzüldüm,I was sad my dog got lost,Female,
280-6A-189-F-H,Her insan mutlu yaşasın,Let every person live happily,Female,
280-6F-382-F-S,Ailemizden biri hastalanınca çok üzülüyorum,I feel very sad when someone in our family gets sick.,Female,
207-7F-765-F-H,Mutluluk benim için bir araya gelmektir ve sevdiklerimin yanımda olmasıdır,Happy for me is getting together and having my loved ones by my side,Female,
102-4B-208-F-H,Benim için mutluluk anneme yardım etmektir,Happiness for me is helping my mother,Female,
102-1A-302-F-H,Mutluluk benim için her güzel sevinçtir öyle olduğu zaman kendimi mutlu hissediyorum,Happiness is every good joy for me when it is so I feel happy,Female,
250-6L-1046-F-S,"Üzüntü, en çok korktuğum konu sel, heyelan, yangın vb. konular beni çok üzüyor.","Sadness, the thing I fear the most is floods, landslides, fires, etc., such things make me very sad.",Female,
214-5H-542-F-S,Arkadaşlarımın bensiz oyun oynayıp dolaşmaları beni üzer,It makes me sad when my friends play around without me,Female,
120-4C-650-F-S,Irmak benim kalbimi kırdı ve çok kötü oldum,Irmak broke my heart and I have been so bad,Female,
214-5D-516-F-H,Çiçeklerin açması beni mutlu ediyor ,Flowers bloom makes me happy,Female,
110-3A-881-F-H,Annem bana elbise aldı mutlu oldum,"My mom bought me a dress, I am happy",Female,
280-6L-714-F-S,Ağaçların yanmasıyla bizim de geleceğimiz yanıyor,Our future is burning with the burning of trees,Female,
280-6E-225-F-S,Ben şeytanı hiç sevmem,I do not like the devil at all,Female,
103-4C-1929-F-S,Üç arkadaşım bize gülüyorlar diye üzüldüm,I am sorry my three friends are laughing at us,Female,
250-7B-511-F-H,Mutluluk benim için bir güneştir,Happiness is a sun for me,Female,
102-4B-367-F-H,Benim için mutluluk kış mevsimi,Happiness for me is winter season,Female,
230-7B-1535-F-S,Beni en üzen şey sevdiğim kişiler benden uzak dururken,What hurts me most is when the people I love stay away from me,Female,
216-7L-915-F-S,Beni en çok üzen hava kirliliği,The air pollution that upsets me the most,Female,
120-3A-1699-F-S,Ağlamak,Crying,Female,
280-6F-659-F-S,Üzülme bu hayat yalan,"Do not be sad, this life is a lie",Female,
214-7B-2188-F-H,Yalnız olmamak beni mutlu ediyor,Not being alone makes me happy,Female,
205-7D-967-F-S,Ağaçlar kesildiği için çok üzülüyorum,I am so sad because the trees were cut down,Female,
101-1I-523-F-H,Ben arkadaşımla parka gitmeyi çok seviyorum,I love going to the playground with my friend,Female,
